,track_id,artists,album_name,track_name,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
27054,3QBQymMPWG45Ori4n3Ok68,Amado Batista,"Amado Batista ""85""",Menininha Meu Amor,199733,False,0.568,0.743,5,-8.136,1,0.0357,0.101,1.99e-06,0.172,0.803,92.615,4,sertanejo
27055,17CPezzLWzvGfpZW6X8XT0,Lionel Richie,Dancing On The Ceiling (Expanded Edition),"Say You, Say Me",241066,False,0.636,0.405,8,-11.113,1,0.0287,0.355,0.0,0.0804,0.257,128.068,4,disco
27056,00oZhqZIQfL9P5CjOP6JsO,The Beatles,Revolver (Remastered),Tomorrow Never Knows - Remastered 2009,179546,False,0.38,0.829,5,-6.105,1,0.0405,8.4e-05,0.00208,0.342,0.0534,125.887,4,psych-rock
27057,1jO9T05pWsWLcCOfLHIc8R,Alex Stein,The Phoenix,The Phoenix,416146,False,0.699,0.711,11,-10.177,0,0.069,0.0111,0.935,0.0807,0.0385,130.004,4,techno
27058,6RqOnpucV7p2Qv0FwNtOAU,Babyfather,UK2UK,Bangin' Lemon,389296,True,0.574,0.348,6,-15.789,1,0.0849,0.107,0.847,0.111,0.357,97.055,4,club
27059,162NlD4lTeZK5Ti7FGH4RE,Unha Pintada,Vai,Vai,153977,False,0.616,0.618,0,-6.934,1,0.0448,0.0903,0.0,0.125,0.649,135.097,4,pagode
27060,15SsZje3RFp6tsO6H7TxFd,Michael Wendler;Anika,Come Back (feat. Anika),Honey Kiss (feat. Anika),218106,False,0.733,0.918,6,-3.372,0,0.0553,0.18,2.28e-05,0.0659,0.708,134.926,4,party
27061,27e73MxfZIXuWybL041U5O,FKA twigs,20's R'n'B,killer,176876,False,0.401,0.619,0,-7.035,0,0.21,0.168,0.0,0.272,0.757,78.763,4,alternative
27062,3olUFMwgASQGeXrlm4g6OH,Hayd,What Did I Do?,What Did I Do?,215783,False,0.586,0.279,6,-11.871,1,0.0331,0.795,0.00477,0.11,0.202,142.016,4,songwriter
27063,1HvBZ5Kk6exD3PoohClhEf,Enslaved,Riitiir,Thoughts Like Hammers,570053,False,0.397,0.841,6,-6.205,1,0.044,3.15e-05,0.0826,0.394,0.203,142.022,3,black-metal
27064,5GYX0Od7kcydvmTGiZisNb,The Countdown Kids,Happy Halloween! (Spooky Favorites for Kids),"They're Coming to Take Me Away, Ha-haaa!",131897,False,0.765,0.969,6,-5.461,1,0.157,0.449,0.0,0.125,0.343,106.781,4,children
27065,6jZeCjc01WUhtMwEmQLlhg,Oficina G3,Histórias e Bicicletas,Água Viva,379367,False,0.294,0.89,8,-2.877,1,0.0747,0.0019,7.14e-06,0.081,0.239,114.727,4,gospel
27066,3Vkrz7nr2qTnN0aOtz1ZKt,Rustage;Shwabadi;Connor Quest!,Monster Trio,Monster Trio,216000,False,0.77,0.849,1,-3.483,1,0.298,0.373,0.0,0.059,0.402,150.143,4,anime
27067,0BtCIuOxuOUaihLKknzCiC,Rampa;Adam Port;&ME;Keinemusik,You Are Safe,Civilist,410965,False,0.659,0.599,11,-12.588,0,0.0372,0.00681,0.913,0.101,0.118,123.007,4,minimal-techno
27068,0DUrdV917olRPxTesJAI3n,George Jones,Columbia Country Classics - Volume 4: The Nashville Sound,The Grand Tour,185533,False,0.482,0.214,10,-15.021,1,0.0277,0.888,0.0029,0.287,0.442,88.649,4,honky-tonk
27069,5vOSahSFyo87bRpf3yoBNg,Moodymann;Amp Dog Knight,Black Mahogani,I'm Doing Fine (feat. Amp Dog Knight),556280,False,0.797,0.343,11,-15.334,1,0.0495,0.0692,0.362,0.479,0.536,119.988,4,detroit-techno
27070,7IHIPmg1XhzjqAyavpJ5k4,Altero;NVRT,No Matter,No Matter,135615,False,0.69,0.306,6,-15.215,0,0.0818,0.64,0.00215,0.221,0.276,103.449,4,french
27071,136xCIx9st6RVfsrbXJhKN,Cameron's Bedtime Classics,Dreamy Piano,Sweet Dreams,218951,False,0.854,0.0132,6,-17.821,1,0.121,0.993,0.95,0.12,0.316,61.955,3,disney
27072,1MUHxvfnVhozB5RPjQVBfr,Model 500,Submerge Vol.1:Detroit Techno,Time Space Transmat,370906,False,0.764,0.719,7,-14.659,1,0.103,0.0192,0.0672,0.511,0.614,127.002,4,detroit-techno
27073,05IlfXHU2eVPnVo6whFGC1,Peter Matthew Bauer,Flowers,"Chiyoda, Arkansas, Manila",220900,False,0.443,0.743,7,-6.168,1,0.0479,0.084,0.0,0.124,0.111,130.014,4,garage
27074,5qjZgLx35G3YbZkI8cKlkn,Riff,Que Sea Rock,Lily Malone,302586,False,0.512,0.848,11,-5.559,0,0.0365,1.8e-05,0.000269,0.378,0.374,127.616,4,metal
27075,7KWoeBqSdZHEloYKVxssfG,Elvis Presley,From Elvis in Memphis,In the Ghetto,167413,False,0.404,0.266,10,-16.688,1,0.0334,0.716,0.133,0.107,0.491,88.916,4,rockabilly
27076,6VmK90qPxCYXku3fpry4EI,Ömer Balık,Last Time,Last Time,210000,False,0.737,0.373,9,-12.446,0,0.0438,0.381,0.195,0.219,0.38,103.994,4,deep-house
27077,6JHGaBhtCbfEtOh5ea7fLI,Portishead,Dummy,It's A Fire,226200,False,0.636,0.346,6,-11.188,1,0.0322,0.405,0.179,0.0932,0.27,89.098,4,trip-hop
27078,3o1ZjSjr0hoIv9JrTKPfN0,Delano Smith,An Odyssey,Midnight Hours,455146,False,0.91,0.681,4,-8.335,0,0.195,0.107,0.866,0.105,0.342,124.994,4,detroit-techno
27079,60QunvDUtHqusD5sb5VCoQ,GOING STEADY,さくらの唄,BABY BABY,204840,True,0.346,0.937,8,-4.384,1,0.0518,9.05e-05,0.0,0.24,0.445,146.835,4,punk-rock
27080,5x9lyB5lP2lXR0zb7L6RaB,Woesum;Bladee;Thaiboy Digital;Yung Lean,Blue Summer,Violet Gold,142180,True,0.669,0.689,5,-6.269,1,0.0625,0.344,4.09e-05,0.0976,0.669,179.053,4,club
27081,5hsExtdcPmoDQTc9rhK6ui,Feid,Perreo en Halloween,Si Te La Encuentras Por Ahí,191506,False,0.736,0.569,8,-3.559,0,0.0779,0.144,5.27e-05,0.112,0.433,171.973,4,pop
27082,5Gs6NY7QTgEq77V3DtPagv,The Phantoms,The Fight,Unstoppable Now,221576,False,0.64,0.791,6,-5.342,1,0.0647,0.000627,0.0636,0.0802,0.311,129.997,4,alternative
27083,3elfs833jEBAz1QkXm6qqF,Amy Macdonald,Christmas Songs 2022,This Christmas Day,218798,False,0.248,0.572,10,-6.827,1,0.0429,0.278,0.0,0.139,0.228,205.458,3,singer-songwriter
27084,6GVc45BRDqjvoGrMSInL5t,Lykke Li;The Magician,Comme un lundi,I Follow Rivers - The Magician Remix,279635,False,0.785,0.7,9,-5.81,0,0.0406,0.0179,0.00251,0.0823,0.296,122.031,4,indie-pop
27085,7FWsSCMaDRXubEZOqxwtAJ,Rose Royce,Disco Boogie Mood,Car Wash - Single Version,198520,False,0.764,0.625,9,-8.185,0,0.184,0.227,4.59e-05,0.0335,0.828,114.928,4,disco
27086,3Co9QY7WBNKoS44Nsk93r6,Kayzo;Sullivan King;Papa Roach,DOMINATION,DOMINATION,168800,True,0.506,0.993,1,-1.343,1,0.207,0.000138,0.843,0.446,0.47,149.987,4,dub
27087,054qLeg034PXr1wM3DMstk,Cliff Richard & The Shadows,Summer Holiday,Summer Holiday - 2003 Remaster,129333,False,0.601,0.467,4,-10.041,1,0.0263,0.716,0.0,0.135,0.66,129.578,4,rockabilly
27088,7KDZ0tye2U1ImgVbr36eKp,Dither,Defqon.1 2022,Rave Machine,228631,False,0.641,0.968,8,-0.539,1,0.116,0.062,0.134,0.312,0.193,95.003,4,idm
27089,21BUBt1FyRvQNWuXCrkZbM,Maisie Peters,New Pop Classics,Cate's Brother,180589,False,0.735,0.648,1,-4.523,0,0.0334,0.0114,0.000213,0.309,0.395,97.985,4,indie-pop
27090,41wRhP83bDYvNx0l1n2JWk,Александр Цфасман;Леонид Кострица,Александр Цфасман и звёзды советской эстрады,Перелётные птицы,186827,False,0.628,0.361,5,-13.485,0,0.0563,0.982,0.136,0.109,0.898,115.423,4,romance
27091,7M0qeMNYfKwsKtinDD1sqM,Matt Large,Summertime Madness,Summertime Madness,200431,False,0.653,0.959,0,-3.884,0,0.0501,0.0082,0.71,0.0793,0.895,181.959,4,study
27092,1QhB4xAsples3ILh2jrADU,Hypocrisy,The Fourth Dimension / Maximum Abduction,Mind Corruption,231333,False,0.416,0.846,6,-8.412,1,0.0377,5.56e-05,0.00527,0.0905,0.333,101.183,4,black-metal
27093,5CZek3MWcO0BzfHJa7V6hy,Autechre,Untilted,Iera,294920,False,0.473,0.667,2,-11.327,1,0.187,0.0676,0.843,0.115,0.387,90.053,4,idm
27094,1bBIW9ldf7Ehk0oLeNeTj7,David Guetta;Chris Willis;Fergie;LMFAO,EDM Hits,Gettin' over You - Aviccii's Vocal Mix at Night,377013,False,0.624,0.81,1,-8.307,1,0.039,0.00269,0.0186,0.169,0.271,127.989,4,edm
27095,6YpcXupRf0w7CXmnTYsJkj,Ocean Waves Sleep Aid,Relaxing Ocean Sounds for Sleep,Ocean Sounds: Relaxing Waves,176100,False,0.0885,0.123,1,-23.835,1,0.102,0.917,0.711,0.164,0.0152,88.028,4,sleep
27096,33P76PS6skAOeQzYK77xss,Hardwell;Lee Grant,REMINISCE,REMINISCE,241875,False,0.52,0.966,5,-5.845,0,0.0601,8.96e-05,0.197,0.297,0.0382,128.02,4,progressive-house
27097,42DSWZ06VzGVzuoRwZEHHe,Ólafur Arnalds;Reykjavík Recording Orchestra,Loom (Sunrise Session II),Loom - Sunrise Session II,226000,False,0.222,0.11,0,-18.317,0,0.0377,0.979,0.902,0.128,0.0638,103.252,5,ambient
27098,3TNUCQeXAALQrTw7ANSEoB,Tritonal;EMME,Tritonia 400,Out Of The Dark (Tritonia 400),450735,False,0.565,0.958,2,-5.341,1,0.0637,0.00375,0.522,0.709,0.0762,122.975,4,dub
27099,2CaxIHFf3w0dBrk62QXifP,Talstrasse 3-5;Rosi Rosetta,Kackparty,Die Kontaktanzeige,192857,False,0.881,0.705,7,-7.594,1,0.222,0.0464,0.00034,0.0699,0.529,126.989,4,party
27100,3HyPmMTJCrV6DlTYQVqIGN,Pol Granch,Nena,Nena,195797,False,0.755,0.551,4,-11.641,1,0.0574,0.554,0.000148,0.0935,0.349,95.012,4,spanish
27101,6LufdDsNUVkawg7eH9DLRL,Jan Blomqvist;Maybemahri,Armada Electronic Elements - ADE 2022,Kaleidoscope Colours,255466,False,0.6,0.817,2,-8.693,1,0.0737,0.01,0.0114,0.116,0.0387,122.022,4,electronic
27102,4T3Znm03tw7c78fbcl4SfU,The Cramps,Big Beat from Badsville,Peter Gunn,190426,False,0.436,0.821,4,-4.595,0,0.0459,0.0016,0.829,0.0643,0.892,118.017,4,goth
27103,1TURPL0kG4SEOanrx37yeo,Manudigital;Joseph Cotton,Only Just Begun,Only Just Begun,204032,True,0.831,0.854,7,-4.275,1,0.105,0.439,6.69e-06,0.147,0.743,93.025,4,dub
27104,46tHsEVbNVHF8Lj0icF8Jq,Beat Oven,Chewbappin’,May The Beats Be With You,129742,False,0.656,0.434,8,-8.514,1,0.0713,0.0778,0.792,0.22,0.381,137.14,3,study
27105,4R7cuj0TvkNxURIAKReRh9,Andrés Calamaro,Música para casa,Transito Lento,194080,False,0.704,0.533,9,-6.94,0,0.0315,0.587,1.64e-05,0.254,0.695,94.056,4,rock
27106,4kJLLHWGW4wQwJMBLFBmsD,Sumo,Fiebre,Brilla Tu Luz Para Mí,166493,False,0.597,0.708,11,-10.358,0,0.0305,0.000102,0.0,0.0673,0.695,104.408,4,punk-rock
27107,2Cdvbe2G4hZsnhNMKyGrie,Joan Jett & the Blackhearts,I Love Rock 'N' Roll (Expanded Edition),I Love Rock 'N Roll,175173,False,0.535,0.716,4,-5.025,1,0.0431,0.326,0.0,0.659,0.901,94.379,4,punk
27108,4VT1tQFtw69IzXV60CwxZQ,Kevin Saunderson,History Elevate Remixed,Rock to the Beat - Ben Sims Remix,446466,False,0.723,0.551,4,-13.626,0,0.0691,0.0282,0.226,0.114,0.0397,130.01,4,detroit-techno
27109,2X9jSAawHFIs5noM5TWjnd,Seiko Matsuda,Rock'n Rouge,Rock'n Rouge,254586,False,0.809,0.735,0,-7.387,1,0.0263,0.389,0.000168,0.166,0.409,126.59,4,j-idol
27110,0cSkIGgh1uICEIcmEb1niw,Protoje;Ky-Mani Marley,The Seven Year Itch,Rasta Love Feat. Ky-Mani Marley,185312,False,0.911,0.565,9,-6.209,0,0.0718,0.429,0.0,0.0802,0.751,96.012,4,dancehall
27111,2p2S8TcwaKkzOwZpRUnYhS,Kailash Kher,Baahubali - The Beginning,Jal Rahin Hain,200000,False,0.442,0.627,10,-13.862,0,0.209,0.793,0.00324,0.145,0.691,152.984,3,folk
27112,2kUtv1wP3roWgZADJHPHaz,Neb;johto,Lost Love,Lost Love,71519,False,0.692,0.583,2,-8.113,1,0.189,0.97,0.0458,0.257,0.885,80.895,4,sad
27113,52XpQt2fDLozI4qlhYvWl0,AP Dhillon;Gurinder Gill;Money Musik;Shinda Kahlon,Not by Chance,Fate,170666,False,0.632,0.761,4,-5.958,0,0.0865,0.173,0.579,0.113,0.0679,90.006,4,hip-hop
27114,1Ec9lRUsiVMID1TaakvRa3,Luiz Gonzaga,Capim Novo,Sanfona Sentida,168666,False,0.491,0.611,9,-10.38,0,0.0391,0.45,0.000114,0.252,0.931,101.238,4,samba
27115,0PivOoKM1sECNTsZ7K6N3h,The Local Train,Vaaqif,Mizaaj,263509,False,0.535,0.701,1,-5.905,0,0.0297,0.00649,6.37e-06,0.403,0.334,138.05,4,indie
27116,4k2AjlWruIygEiZyJEy01I,Os Paralamas Do Sucesso,Acústico (Live),Tendo A Lua - Ao Vivo,200826,False,0.492,0.794,5,-5.823,1,0.046,0.196,2.62e-06,0.873,0.683,167.815,4,brazil
27117,3dryvrgZpde5Gu2uGc9BKG,Darko US,Oni,Dragon Chaser,239200,False,0.476,0.989,0,-2.935,1,0.219,0.00126,0.0018,0.355,0.176,89.97,4,death-metal
27118,0riL4qjpTlO42hMXWFLn7E,Shiritsu Ebisu Chugaku,playlist,オメカシ・フィーバー,246280,False,0.625,0.934,8,-3.214,0,0.0487,0.0238,0.0,0.255,0.96,134.985,4,j-idol
27119,2vH5Fy44mcCDUrUk0XbvfH,All That Remains,The Fall Of Ideals,This Calling,218533,False,0.543,0.988,2,-2.672,0,0.0906,1.08e-05,0.000855,0.317,0.245,108.058,4,metalcore
27120,5ZIudiDY5MR1hBFavDLgC8,Yung Buda;Ok Goos,Zero,Kekw,147799,True,0.773,0.932,4,-7.231,1,0.299,0.429,0.00159,0.0708,0.446,84.508,4,brazil
27121,1gFYYUmb1cwLssxND7thGG,Mama Gecko,Sunday,Sunday,84428,False,0.75,0.331,1,-11.194,0,0.319,0.839,0.93,0.13,0.184,140.201,4,study
27122,5u0xcIyQFAfDy5PbEfnhsy,Louie Vega;Elements Of Life;Blaze,Elements Of Life,Elements Of Life,501306,False,0.653,0.898,2,-8.118,1,0.0423,0.0394,0.162,0.0817,0.799,125.94,4,deep-house
27123,1WLrDCDhR7P7ySlWIihkNz,Laharl Square;omar1up,"Ángeles y Demonios (From ""Dragon Ball Super"")","Ángeles y Demonios (From ""Dragon Ball Super"")",287921,False,0.506,0.658,0,-5.649,1,0.0376,0.328,0.0,0.089,0.805,157.938,4,anime
27124,5uAhIMnDPNjRNeiH5tDtqy,Waveum,In The Third Move,In The Third Move,84750,False,0.801,0.186,6,-12.73,0,0.207,0.68,0.924,0.114,0.265,159.981,4,study
27125,0kHsXoIt6dONEdkgKgyjoK,Kristen Anderson-Lopez;Robert Lopez;Kathryn Hahn;Eric Bradley;Greg Whipple;Jasper Randall;Gerald White,WandaVision: Episode 7 (Original Soundtrack),Agatha All Along,62613,False,0.434,0.711,5,-3.875,1,0.0533,0.494,0.0,0.15,0.819,71.655,4,disney
27126,4nR3XZ882HTOmXkRPbrgzA,Legião Urbana,As Quatro Estações,Eu Era Um Lobisomem Juvenil,406400,False,0.556,0.515,2,-13.122,1,0.0268,0.0758,0.000702,0.217,0.527,97.143,4,mpb
27127,5l8VA4LS2FUfqavQVgaaxO,AIROD;Amelie Lens,Raver's Heart EP,Raver's heart,336266,False,0.754,0.752,4,-10.233,0,0.0434,7.46e-05,0.862,0.0834,0.161,139.998,4,techno
27128,0ZfVDDiukzbY5zai8OSo0g,Palavra Cantada,Show Brincadeiras Musicais,O Caramujo e a Saúva,178640,False,0.723,0.515,9,-6.206,1,0.171,0.824,0.0,0.146,0.705,125.551,4,mpb
27129,5LxvwujISqiB8vpRYv887S,The Jackson 5,Diana Ross Presents The Jackson 5,I Want You Back,176333,False,0.469,0.538,8,-13.559,1,0.0571,0.305,0.00012,0.37,0.886,196.605,4,soul
27130,3LpnzPxkMI6XS4JCbhNeek,Live,Throwing Copper,I Alone,231133,False,0.396,0.817,6,-7.282,1,0.045,0.00228,0.00417,0.372,0.0992,90.264,4,grunge
27131,0sfQW9kNtzBfFBCpN1p3c0,J Balvin,Esto me suena a Farra,Ginza,171093,False,0.749,0.815,5,-6.381,0,0.083,0.228,0.00117,0.0838,0.866,102.218,4,latino
27132,6f4ZEtnZs3NpDK2FdeyYl1,Edson Lima e Gatinha Manhosa,20 Grandes Sucessos: A Voz de Quem Te Ama,História do Amor,223920,False,0.492,0.892,0,-4.767,1,0.0906,0.0118,0.0,0.367,0.736,169.401,4,forro
27133,7gTkklEGHCuuxKumTcEpNB,Joe Jackson,Body And Soul,The Verdict,332200,False,0.636,0.457,5,-9.203,1,0.0281,0.0153,0.0,0.0934,0.283,108.842,4,power-pop
27134,4yqNNPoc2JCqHwp3EDLrXE,FKA twigs,Good Vibes,killer,176876,False,0.401,0.619,0,-7.035,0,0.21,0.168,0.0,0.272,0.757,78.763,4,trip-hop
27135,6pLGlx4YsixWd2MFCiueXE,Ella Fitzgerald,Weihnachten Musik,Sleigh Ride,175986,False,0.593,0.287,1,-12.472,1,0.0469,0.764,0.0,0.153,0.639,77.117,4,blues
27136,3ehWNmQuly0EY8Xv1NaeMR,Banda Cuisillos,A Veces Lloro,Palomas Que Andan Volando,203012,False,0.51,0.712,2,-5.292,1,0.0316,0.0779,0.0915,0.394,0.867,124.311,4,r-n-b
27137,0MuNLdcYFEx8NC7ormxtYX,BOØWY,SINGLES,“16”,236146,False,0.555,0.935,4,-5.294,1,0.112,0.0114,0.00176,0.214,0.376,99.475,4,j-rock
27138,3E0gVkirGK2ouGHPuOO9cN,Goldfrapp,Supernature,Ooh La La,204373,False,0.48,0.676,4,-7.727,0,0.0631,0.00996,0.642,0.116,0.199,144.514,4,trip-hop
27139,74thpRSaW8Yc2yFZgVHXNd,Dhanush;Arivu,Kollywood Party Anthem,"Polladha Ulagam (From ""Maaran"")",235447,False,0.73,0.771,1,-8.041,1,0.221,0.023,0.000128,0.142,0.628,135.972,4,k-pop
27140,5N3LmVCqLneS7NkmDwozXZ,Millencolin,Life On A Plate,Vulcan Ears,126893,False,0.319,0.875,9,-7.684,1,0.0527,0.00141,0.0,0.305,0.73,100.577,4,hardcore
27141,2FqOpyYhgo3ZMgtkY55PVz,Jan Blomqvist;Maybemahri,Kaleidoscope Colours,Kaleidoscope Colours,255466,False,0.6,0.817,2,-8.693,1,0.0737,0.01,0.0114,0.116,0.0387,122.022,4,minimal-techno
27142,10nyNJ6zNy2YVYLrcwLccB,Radiohead,OK Computer,No Surprises,229120,False,0.255,0.393,5,-10.654,1,0.0278,0.0577,0.00361,0.113,0.118,76.426,4,alternative
27143,4iFPsNzNV7V9KJgcOX7TEO,Atif Aslam;Pritam,Ajab Prem Ki Ghazab Kahani (Original Motion Picture Soundtrack),Tu Jaane Na,341933,False,0.702,0.86,7,-3.969,1,0.0345,0.361,1.33e-06,0.133,0.829,120.042,4,pop-film
27144,7pVW0e72kVNeb6HtVz4sAu,Mavado,Gangsta For Life: The Symphony Of David Brooks,Weh Dem A Do,166346,False,0.817,0.883,2,-6.634,1,0.066,0.0284,1.9e-06,0.118,0.15,121.067,4,dancehall
27145,5HWSgQrP9DgRSSykqOjkRu,Noisia;Evol Intent;Audio,The Resonance IV,Long Gone - Audio Remix,297209,False,0.574,0.832,5,-2.138,0,0.0545,0.0033,0.328,0.0734,0.0579,172.074,4,breakbeat
27146,33Kr3DsPbAK9TG2kjCaaVN,Keyblade,Soy el Origen (Assassin's Creed: Origins Rap),Soy el Origen (Assassin's Creed: Origins Rap),212971,False,0.485,0.742,8,-7.319,1,0.192,0.138,0.0,0.146,0.374,88.788,4,anime
27147,6UiDSIFkHMOhW8QxbccGb9,The Prodigy,Music for the Jilted Generation,Poison,402466,True,0.56,0.95,11,-5.99,0,0.129,0.0498,0.0864,0.124,0.228,103.993,4,breakbeat
27148,4Y2WoaUADlRpVQemCrDNW0,Alberto Marino,La Voz De Oro Del Tango,Maria,146826,False,0.531,0.311,5,-13.318,0,0.083,0.981,0.000999,0.124,0.625,116.734,4,tango
27149,4WiqPbWvLbv317E8fB4SJC,Hildur Guðnadóttir,Joker (Original Motion Picture Soundtrack),Bathroom Dance,128280,False,0.167,0.0721,8,-19.221,0,0.0339,0.856,0.265,0.0758,0.0388,86.116,1,ambient
27150,6NSlOEEtWlqvEFrjQsry77,The Weepies;Deb Talan;Steve Tannen,Say I Am You,World Spins Madly On,165133,False,0.502,0.311,1,-13.421,1,0.0285,0.617,4.32e-05,0.129,0.4,107.612,4,acoustic
27151,5SAGveGOe6o2IchtvLIlmd,Hillsong Worship;TAYA,Awake,Upper Room - Studio,240946,False,0.417,0.172,4,-14.3,1,0.0321,0.928,2.48e-05,0.205,0.167,131.969,4,world-music
27152,08veSUThC96BIY1hsffJBx,New Model Army,The Love Of Hopeless Causes,Living In The Rose,230586,False,0.32,0.806,8,-5.038,1,0.0561,6.77e-05,0.293,0.104,0.193,149.323,4,goth
27153,1EXxVBTTTzjgon6hWh3TuD,Zedd;Alessia Cara,Stay (Acoustic),Stay - Acoustic,195051,False,0.625,0.574,5,-7.383,0,0.028,0.094,0.0,0.298,0.294,100.06,4,techno
27154,7wFL4hNlhotHNU6qZi9bHR,A.R. Rahman;Vijay Prakash;Suzanne D'Mello;Blaaze,Yemaaya Chesave (Original Motion Picture Soundtrack),Ee Hridayam,329320,False,0.611,0.794,7,-6.813,1,0.0415,0.3,0.00184,0.0471,0.705,85.986,4,pop-film
27155,5taYc1q2cpXe2xUuZAVAr7,Real Friends,Alternative Christmas 2022,I Had A Heart,157746,False,0.608,0.851,1,-6.181,1,0.0282,0.0191,0.0,0.12,0.409,129.997,4,emo
27156,778BjQ7gIDzDuhxjCC4Xjz,Linkin Park;Chali 2na;The Alchemist,Reanimation,Frgt/10 (Alchemist Reanimation) [feat. Chali 2na],212293,False,0.631,0.736,7,-6.96,0,0.0682,0.0336,0.0124,0.3,0.645,95.091,4,grunge
27157,0b5CzUhyShYuDdtW5J4wm2,Calvin Harris;Charlie Puth;Shenseea,Funk Wav Bounces Vol. 2,Obsessed (with Charlie Puth & Shenseea),226497,True,0.733,0.74,1,-6.343,0,0.0333,0.246,3.3e-05,0.299,0.903,99.993,4,progressive-house
27158,4TA48C6sa3lRrr2hHFbePR,Martin Garrix;Julian Jordan;Tinie Tempah,Diamonds,Diamonds,205560,True,0.738,0.926,8,-6.089,1,0.0992,0.0124,0.0144,0.1,0.419,125.033,4,progressive-house
27159,0TkquWzzuxcrwbCWlTrKYF,Neha Kakkar;Tanishk Bagchi;Lalit Sen,Yaad Piya Ki Aane Lagi,Yaad Piya Ki Aane Lagi,256678,False,0.858,0.833,5,-3.747,0,0.0471,0.375,0.0,0.112,0.693,107.977,4,pop
27160,4oOPtRCqhe9ROLXr4wS3it,Jhayco;Nio Garcia;Casper Magico;Bryant Myers,Perreo Tenebroso Vol. 2,Deseos - Remix,238106,True,0.843,0.731,11,-5.583,0,0.134,0.259,0.0,0.306,0.636,93.013,4,latin
27161,0HngfIkijdET7l6e0IMqJ6,Ghoultown,Ghost of the Southern Son,Southern Son,197597,False,0.482,0.953,6,-4.72,1,0.0778,0.000246,0.00779,0.0701,0.522,136.966,4,goth
27162,3XBen9UANGUnXUZpipeP5G,Fernando Corona;Cristina Eustace,Déjame Vivir,Déjame Vivir,227124,False,0.689,0.501,2,-13.741,1,0.0624,0.294,0.0,0.354,0.546,135.024,4,idm
27163,34EggPJUYZ980F3aUlHHnp,Nogizaka46,夏のFree&Easy Type-D,僕が行かなきゃ誰が行くんだ?,262573,False,0.542,0.924,8,-5.206,1,0.0639,0.0258,0.0,0.17,0.398,154.124,4,j-idol
27164,6uBVVuDKh2z0sQzlzJowpy,Sonmi451,Nachtmuziek,Vladivostok,433933,False,0.263,0.236,1,-23.239,1,0.05,0.871,0.789,0.0984,0.198,138.807,3,idm
27165,4W6fxo1IseS922tCGMNhga,Beth Carvalho,Beth Carvalho Canta o Samba de São Paulo (Ao Vivo),Volta por Cima - Ao Vivo,156466,False,0.526,0.642,2,-12.189,1,0.0682,0.384,0.0,0.955,0.785,92.425,4,samba
27166,25ZAibhr3bdlMCLmubZDVt,J Balvin;Bad Bunny,OASIS,QUE PRETENDES,222346,False,0.639,0.791,10,-4.443,0,0.253,0.0275,0.0,0.362,0.939,92.603,4,latino
27167,1FBs466MBOjEbfsY6Wfv9b,BeatBo;Fisher-Price,Fisher-Price BeatBo,The BeatBo Shake,80000,False,0.74,0.717,4,-5.284,0,0.0567,0.48,4.23e-06,0.178,0.578,126.158,4,kids
27168,3jMeoTAxDrZfkVxMmWcWCg,WHIPPED CREAM;Jimorrow,Light of Mine,Light of Mine,150250,False,0.56,0.973,4,-2.389,1,0.086,0.000529,0.53,0.155,0.0749,159.976,4,electronic
27169,3hXMVNjjdXnDKg1ixBu7Lj,Gee Tee,Gee Tee,Hangin' at Caltex,112222,False,0.168,0.942,2,0.632,1,0.0548,0.0641,0.969,0.328,0.298,172.527,4,garage
27170,6APBnfCBZmyJKaocgPY6MX,Yosi Horikawa,Wandering,Letter,263402,False,0.728,0.569,10,-9.173,0,0.0377,0.143,0.598,0.463,0.333,109.972,4,idm
27171,1PVnyb54xjXdaVfTuAPndw,The Kiboomers,Top 30 Baby Songs,Lavender's Blue,91613,False,0.716,0.24,9,-10.135,1,0.0307,0.928,3.77e-05,0.176,0.616,109.963,4,children
27172,6UbWYuDxDYmYYhsNYuYPPC,Burna Boy;J Balvin,"Love, Damini",Rollercoaster (feat. J Balvin),187269,False,0.774,0.687,9,-9.994,1,0.0744,0.116,0.0012,0.129,0.791,98.993,4,dancehall
27173,7jyuOPcQ055UohYuhKhK83,Imaginasamba,Imaginasamba Ao Vivo,Contratempo - Ao Vivo,252546,False,0.472,0.632,1,-6.609,1,0.0525,0.632,0.0,0.898,0.486,141.964,4,pagode
27174,6FvZIDTCtmWC4KERBlLQ5f,Babasónicos,tardes tranqui,Como Eran Las Cosas,242520,False,0.696,0.448,8,-9.099,1,0.0333,0.452,2.43e-05,0.0904,0.569,95.004,4,rock
27175,6iL1moJKSLBgCyN47DbQcw,José-Luis Garcia;Carangano,Carangano '85,Princesa,262466,False,0.619,0.772,10,-7.03,1,0.0387,0.375,1.64e-05,0.062,0.928,110.862,4,salsa
27176,1Jok5LANx1B2sYWOAbfLwd,Sujatha,Christian Devotional - Sujatha Hits,Ennodulla Ninte Daya,331693,False,0.586,0.838,5,-1.247,1,0.146,0.118,0.0,0.111,0.759,200.192,4,malay
27177,2HVIfgb2kooROnL3H8Wefe,Dillinger Four,C I V I L W A R,Minimum Wage Is a Gateway Drug,141706,False,0.365,0.973,2,-3.446,1,0.0876,0.0396,0.503,0.689,0.457,179.839,4,power-pop
