,track_id,artists,album_name,track_name,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,popularity
76984,7LHAKF7pBqHch8o6Yo0ad5,RADWIMPS;Toaka,Suzume,Suzume,236390,False,0.571,0.415,2,-6.572,0,0.0305,0.615,0.0,0.187,0.342,78.025,4,k-pop,68
76985,6u37hNmGrLcHaKJdau3dlF,Roberto Jordan,RCA 100 Años De Musica,La Chica de los Ojos Café - Brown Eyed Girl,178666,False,0.519,0.536,7,-7.267,1,0.0284,0.233,0.0,0.095,0.874,76.848,4,rock-n-roll,32
76986,0T8rENhj8FVjasRcGMYOIp,Eli & Fur,Illusions,You're so High,325497,False,0.763,0.602,0,-9.696,1,0.0462,0.0284,0.157,0.137,0.133,120.012,4,progressive-house,59
76987,2qyR5laTCFag7vYR484x3v,Los Apson,Peerless 80 Aniversario - 24 Exitos Vol. 2,Señor Apache - Mister Custer-,182613,False,0.703,0.478,9,-7.546,0,0.05,0.755,0.0,0.139,0.535,111.988,4,rock-n-roll,34
76988,73ZlmJxexVebFozgZhEhkd,Nick Cave & The Bad Seeds,Abattoir Blues / The Lyre of Orpheus,O Children,409546,False,0.498,0.564,4,-7.016,0,0.033,0.507,0.00149,0.058,0.235,121.628,4,songwriter,33
76989,01N4rGD2WJZewp4RAu8034,Kızılırmak,Figan,Kime Kin Ettin,257600,False,0.619,0.318,3,-11.953,1,0.0384,0.839,8.75e-06,0.2,0.627,140.725,1,jazz,37
76990,1iE8JCcL0rAVPjRFGEmFaT,Dosseh,RAP MUSCULATION RENTRÉE 2022,Cardio,181408,True,0.937,0.658,0,-6.42,0,0.177,0.207,0.0,0.193,0.401,130.057,4,french,0
76991,5qUAwrSFidoC5dpx1Q5QSB,Jim Norton,Despicable - EP,One Scary Ass F*****g Black Guy,116080,True,0.551,0.683,6,-11.919,1,0.949,0.827,0.0,0.671,0.489,88.31,3,comedy,26
76992,4WCMDPqYIElgh7uasO01BQ,Cattle Decapitation,Medium Rarities,An Exposition of Insides,211533,True,0.252,0.998,3,-3.31,1,0.242,9.58e-05,0.652,0.302,0.0651,147.067,4,grindcore,12
76993,2t0wwvR15fc3K1ey8OiOaN,The Strokes,The New Abnormal,Selfless,222093,False,0.538,0.679,4,-4.297,1,0.0333,0.191,0.00175,0.0889,0.0888,121.99,4,garage,71
76994,4km0RUkMMFdx8iDuq36o2w,Pritam;Arijit Singh;Antara Mitra,Dilwale (Original Motion Picture Soundtrack),Janam Janam,237896,False,0.301,0.581,11,-7.324,0,0.0422,0.602,0.0,0.0757,0.235,132.051,3,indian,64
76995,1sjmKmR4u9xDeJHjDCn2bZ,The Beatles,Sgt. Pepper's Lonely Hearts Club Band (Super Deluxe Edition),Penny Lane,182053,False,0.633,0.385,9,-9.967,1,0.0358,0.411,8.72e-05,0.095,0.647,113.956,4,psych-rock,56
76996,0XwjdpwvEwukcg3XU4Ibzt,Jon Bon Jovi,Cross Road,Blaze Of Glory,340000,False,0.541,0.704,7,-6.167,1,0.0324,0.0211,4.18e-05,0.143,0.416,78.797,4,hard-rock,56
76997,05Tj9EuuK3me0NBJsgcgd6,Unknown Brain;Marvin Divine,Say Goodbye,Say Goodbye,230117,False,0.59,0.807,5,-3.872,1,0.0759,0.0837,0.000101,0.113,0.207,170.072,4,edm,56
76998,3vxCQcaAuRPFelidENEs57,Silvanno Salles,Volume 19,Cuida Bem Dela,231392,False,0.687,0.82,7,-2.689,1,0.0361,0.835,0.0,0.0805,0.737,139.003,4,forro,40
76999,6uU0Hu8oVk9gBihokcrDMH,Pink Floyd,Meddle,One of These Days,354613,False,0.381,0.508,4,-15.094,1,0.0465,0.00613,0.846,0.535,0.403,103.804,4,psych-rock,55
77000,22V0rqyOn48nni9e9Ct5mR,Anuel AA;KAROL G,Bájale como 7500,Secreto,258799,False,0.807,0.803,11,-4.156,1,0.126,0.6,0.0085,0.136,0.706,91.982,4,reggae,2
77001,70CbcDczLupouV8PYWjk5Z,Otaku,Anime Lofi Vol. 1,Guren No Yumiya (Attack On Titan),96232,False,0.654,0.497,8,-15.684,0,0.117,0.302,0.932,0.0857,0.343,140.002,4,anime,53
77002,1U1DAlctm9lKbTYUSczTgU,Yiruma,Klassische Weihnachtsmusik,Maybe Christmas - Orchestra Version,303297,False,0.105,0.154,1,-14.355,1,0.0334,0.946,0.895,0.0683,0.0756,71.0,4,classical,0
77003,1tu8axV7vE0nmgYuTD09ny,Blake Shelton;Michael Bublé,Happy Country Christmas,Home,227040,False,0.576,0.456,7,-7.583,1,0.0267,0.584,2.68e-05,0.0912,0.21,127.854,4,country,0
77004,4CwqO0iNCHRA4fATRPs79R,Armandinho,Casinha,Paulinha,172760,False,0.806,0.56,5,-8.829,1,0.0312,0.564,1.1e-05,0.191,0.714,124.273,4,brazil,44
77005,0dUbhFM18NyBDDpiktEQLk,Alka Yagnik;Udit Narayan,Qayamat Se Qayamat Tak,Ae Mere Humsafar,355840,False,0.436,0.499,7,-12.909,0,0.0356,0.499,5.01e-05,0.308,0.551,103.104,4,k-pop,63
77006,6rq76xxJdso6sC86Kumv85,Dub Pistols,Speakers and Tweeters,Cruise Control,207253,False,0.869,0.825,7,-9.285,1,0.109,0.0668,0.000619,0.229,0.789,115.002,4,breakbeat,11
77007,5Ic9qQ1QSofntnNasxAN0E,Chloe Agnew,Walking in the Air,One World,229173,False,0.199,0.361,9,-12.389,0,0.0376,0.798,0.0154,0.12,0.0976,79.684,4,opera,22
77008,14VYscfKWwxhdOdW5Tswke,Alexis Ffrench,Truth - The Solo Piano Collection,Canyons - Solo Piano Version,232557,False,0.36,0.111,5,-23.135,1,0.0358,0.977,0.93,0.0825,0.0998,119.186,4,ambient,27
77009,1FaJAcRI9aJ8dGDdkVUR6s,Billy Idol,80s Bangers Vol. 1,Rebel Yell,288533,False,0.531,0.864,4,-4.948,0,0.0611,0.000753,0.00046,0.354,0.485,166.312,4,rock,2
77010,7D5x7oRRK279Tx3SzJ95it,Akanksha Bhandari;Nilotpal Sinha,Betahasha,Betahasha,196233,False,0.53,0.432,3,-11.056,1,0.0317,0.774,0.0152,0.121,0.299,109.817,1,indie-pop,47
77011,7KrjtcjqOpMOaH9VbCjYHM,Luis Alberto Spinetta,Silver Sorgo,Adentro Tuyo,343893,False,0.342,0.268,7,-13.62,1,0.0298,0.782,0.00754,0.0882,0.132,94.958,4,punk-rock,35
77012,76DbxdOB7b4EGm9x2yaT7I,"Farley ""Jackmaster"" Funk","Farley ""Jackmaster"" Funk",The Acid Life - Extended Version,413640,True,0.745,0.983,4,-7.41,0,0.0704,0.000196,0.859,0.0659,0.433,123.248,4,chicago-house,10
77013,5KAgETMr8CnOXDy9K0womp,Idina Menzel,I Stand,Defying Gravity,226066,False,0.295,0.691,6,-4.322,1,0.0307,0.00564,0.0,0.162,0.178,151.598,4,show-tunes,46
77014,3jw5KrLTxeIzpSvByNsH7F,Twin Peaks,Sweet '17 Singles,Blue Coupe,222672,False,0.597,0.864,5,-5.629,1,0.0271,0.261,0.0747,0.0973,0.55,130.079,4,power-pop,59
77015,5OKmnlBQhekcgbvP7w9Oh1,Turma do Pagode;Netinho De Paula,Misturadin (Ao Vivo),Beijo Geladinho / Cohab City (feat. Netinho De Paula) - Ao Vivo,185894,False,0.65,0.81,0,-5.43,1,0.0736,0.598,0.0,0.977,0.861,103.978,4,sertanejo,44
77016,210H3A3Fyv94vrcU7ezFtF,Lavell Crawford,New Look Same Funny! Extended Edition,Qt Dogs,63112,True,0.65,0.823,2,-11.148,1,0.933,0.804,0.0,0.5,0.183,103.473,3,comedy,22
77017,6l1toRHcpGItB23H1i4lUG,Jayke Orvis,Its All Been Said,Yankee Taste,135681,False,0.592,0.882,11,-7.237,0,0.0309,0.0782,0.0132,0.322,0.958,150.326,4,goth,25
77018,278JqkBGkjDovOYAwE8TW7,Official HIGE DANdism,エスカパレード,115万キロのフィルム,324633,False,0.516,0.791,3,-1.927,1,0.0318,0.00345,0.0,0.141,0.48,96.921,4,j-pop,72
77019,2IWtloZYQDcP8Ashwx8QEF,Phantogram,Voices,Black Out Days,227160,False,0.542,0.795,4,-3.63,0,0.0368,0.00506,0.019,0.0851,0.431,92.234,4,rock,77
77020,7Ay1JeXkSBpZRMB6dYHc3k,Kai Wachi;Dylan Matthew,Run,Run,217624,False,0.506,0.581,2,-7.078,0,0.0384,0.0508,3.13e-06,0.114,0.216,149.78,4,dubstep,54
77021,2fvs7Zl9br75zVo5nStv7b,For Revenge;Andi Cakcak,Perayaan Patah Hati - Babak 1,Bersambung,92000,False,0.406,0.771,7,-6.125,0,0.0474,0.00525,0.904,0.345,0.0597,120.138,4,hardcore,36
77022,2jfLNlyUpxhFkoo1lJjiL3,Raghav Meattle,City Life - Single,City Life,160844,False,0.647,0.45,4,-12.358,1,0.0339,0.563,6.89e-05,0.143,0.339,94.962,4,indian,41
77023,3dAiWRwZXd8pEOhItkkZXb,Bachman-Turner Overdrive,Fiesta temática 70s,Hey You,210893,False,0.491,0.849,9,-5.188,1,0.0309,0.0526,0.0094,0.274,0.932,118.161,4,songwriter,0
77024,482a8nLiyeJ5iLP0FE7VxG,Silverstein,Arrivals & Departures (Bonus Track Version),"Here Today, Gone Tomorrow",213933,False,0.44,0.853,5,-4.952,0,0.0391,0.00689,0.0,0.121,0.835,185.872,4,metalcore,26
77025,5LwLIlrVbTdN93fsF9btHD,Jan Ammann,Rebecca - Gesamtaufnahme Live,Kein Lächeln war je so kalt,508906,False,0.423,0.486,6,-11.533,1,0.518,0.739,0.0,0.573,0.194,71.226,4,show-tunes,24
77026,5ISBiJcO6lfpOLqE1zzGVC,David Guetta,Beautiful Trending Hits 2022,Family Affair (Dance for Me),158391,False,0.869,0.726,11,-5.654,0,0.0459,0.0784,0.0,0.107,0.343,124.023,4,pop,4
77027,608xszaAxVh4m7NcKJiAbF,Eagles,One of These Nights (2013 Remaster),One of These Nights - 2013 Remaster,291685,False,0.655,0.606,7,-10.385,1,0.0285,0.0603,0.0789,0.0757,0.765,110.061,4,singer-songwriter,71
77028,49DAdX2cwtxm1foRvWVujp,DJ Icey;Omega Squad,Rawk!,Rawk!,273230,False,0.801,0.898,5,-3.343,1,0.106,0.00139,0.934,0.673,0.561,129.97,4,breakbeat,12
77029,3WCLIFTwAaQiuehma4uQhg,GReeeN,Das verlorene Album,Sie wirft Glück nach mir,213563,False,0.908,0.59,7,-6.239,1,0.152,0.145,4.83e-05,0.112,0.525,91.007,4,german,39
77030,5UgUXbFkcVG4hcjGpve0ta,Şanışer;Ados,Umut,Kendim İçin,214256,False,0.537,0.417,11,-11.937,1,0.0936,0.646,0.0,0.102,0.478,73.916,3,turkish,39
77031,46j4cHjAvSZW8k2W4tqzGU,Tango Bardo,4 veces Pugliese,Patetico,180299,False,0.489,0.497,4,-7.73,0,0.0678,0.692,0.0435,0.239,0.518,122.19,4,tango,20
77032,4RUP63BfZep5hIoEz4mBFZ,Scooter,The Big Mash Up (20 Years of Hardcore Expanded Edition) [Remastered],Sugary Dip - Remastered,206266,False,0.494,0.832,9,-5.506,0,0.0384,0.00183,6.04e-06,0.283,0.367,144.116,4,happy,20
77033,3cBbeY7DCckx8eEQ70AM5y,ILLENIUM;Echos,ASCEND,Every Piece Of Me (with Echos),223404,False,0.343,0.321,7,-9.53,0,0.0357,0.514,0.000505,0.232,0.44,119.096,5,dubstep,43
77034,2GNh9aQ0Q40TiQXo8CJppZ,Cauty;Hozwal,Frescura y Perreo,NO COGEMOS ESA,173333,True,0.65,0.681,1,-6.694,1,0.273,0.377,3.97e-05,0.104,0.44,89.886,4,latino,0
77035,6mJyhSyPoCoxoQW6ACtluY,Bryce Pinkham,A Gentleman's Guide to Love and Murder (Original Broadway Cast Recording),Foolish to Think - Reprise,121426,False,0.505,0.215,7,-12.955,1,0.254,0.884,4.22e-06,0.268,0.188,78.319,4,show-tunes,21
77036,3U5AxhGSiPiGbZLGsTNhXA,Joey Montana;Mike Bahía,tardes tranqui,Se Siente Bien,237880,False,0.589,0.419,5,-9.2,1,0.042,0.206,0.0,0.0852,0.716,94.099,4,reggae,0
77037,1MgE7jscC7apCUlyM3LUdU,Los Prisioneros,Pateando Piedras,Quieren Dinero,314003,False,0.616,0.64,0,-11.505,1,0.0283,0.0142,3.58e-05,0.466,0.833,145.473,4,ska,34
77038,2X5AFygz5SDYlXagyPw8kX,Zack Tabudlo,Binibini,Binibini,221538,False,0.642,0.374,5,-10.606,1,0.032,0.423,1.54e-06,0.435,0.0979,129.863,4,acoustic,67
77039,7riO9bFymC5V7q7TeJXFje,Black Roots,Black Roots,The System,236357,False,0.9,0.473,9,-12.509,0,0.0472,0.0549,0.0213,0.0853,0.966,128.467,4,dub,24
77040,0l3vdIQRC5YVOb5XiCCZgt,Rick Arena,Jeder muss an etwas glauben,Jeder muss an etwas glauben,187520,False,0.618,0.963,6,-2.502,1,0.0887,0.0328,0.0,0.13,0.298,143.937,4,disco,32
77041,0vHfVsEe6Ps0d8cZ9PGzSw,De La Ghetto;Rauw Alejandro,Loco Por Perrearte (Remix),Loco Por Perrearte - Remix,199148,True,0.848,0.673,11,-4.034,0,0.058,0.0147,0.00652,0.102,0.39,93.987,4,latino,82
77042,3dsULQqwguPuMSOCpkMbZA,The Prodigy,Fire,Fire - Sunrise Version,301826,False,0.747,0.72,5,-10.53,0,0.0513,0.0151,0.00212,0.0513,0.951,140.028,4,breakbeat,14
77043,2wxO3ZydJTZRi4Bbc02q7i,Scarface;Johnny P;2Pac,Greatest Hits,Smile,300600,True,0.7,0.402,5,-9.93,0,0.278,0.0498,1.04e-06,0.16,0.499,77.871,4,hardcore,58
77044,5ssIBX7G5TjUWEGyK6kZEP,Caninus,Now the Animals Have a Voice,Brindle Brickheads (Unprecedented Ferocity),117970,True,0.281,0.935,1,-4.437,1,0.0851,0.000491,0.267,0.144,0.297,156.74,4,grindcore,12
77045,1tHr983oEofzquY1pgrImX,Alkaline,Wifey,Wifey,169157,True,0.611,0.792,5,-5.486,1,0.306,0.17,0.0,0.0779,0.851,105.256,4,j-dance,19
77046,4tMGTHVbSbvDAYSER4DsJQ,Willie Colón,Lo Mato,La María,215520,False,0.495,0.837,5,-5.25,1,0.0472,0.561,0.0,0.118,0.917,101.363,4,salsa,29
77047,2vrCcLP8D26ZSSbOcUSIU5,Shinedown,Somewhere in the Stratosphere,Burning Bright - Acoustic; Live from Kansas City,236533,False,0.508,0.662,2,-5.985,1,0.0323,0.0645,0.0,0.978,0.226,116.548,4,grunge,26
77048,62Q6hphKu79vBokoTR2zFR,Roots Manuva,Run Come Save Me,Sinny Sin Sins,216093,True,0.499,0.873,9,-5.795,0,0.408,0.0552,0.0,0.168,0.58,186.123,4,trip-hop,18
77049,0QJfPH6NVQuLEoAYRcFmef,Humberto & Ronaldo,"Ao Vivo em Goiânia, Completo",Saudade Véia - Ao Vivo,160682,False,0.657,0.89,1,-4.731,1,0.0489,0.238,0.0,0.151,0.841,162.062,4,sertanejo,46
77050,5rXxLUuYBd6GkkHSGKd1qL,Disclosure;Sam Smith,Larga Vida al Electro,Latch,256040,False,0.5,0.731,1,-5.494,1,0.163,0.0179,0.000338,0.0864,0.542,121.989,4,house,0
77051,43gu1CX4K2wdXWVvufsZv7,Casa Worship;Julliany Souza;MOVER,Seu Amor Me Persegue,Seu Amor Me Persegue (Studio),445970,False,0.364,0.603,6,-9.079,1,0.0356,0.0217,7.67e-05,0.0898,0.0886,133.784,4,brazil,44
77052,3FrGE6TFwy4sbNjwi5kKsA,Zeromancer,Orchestra of Knives,Testimonial,275222,False,0.533,0.787,8,-6.868,1,0.0298,0.000241,0.00727,0.115,0.452,87.013,4,industrial,22
77053,2KaWUXuvdE28pRmfybj4Gy,Sam Hunt,Un tecito y a mimir,Nothing Lasts Forever,184320,False,0.467,0.444,10,-7.181,1,0.0602,0.365,0.0,0.158,0.187,173.823,4,country,0
77054,3HqYXUR82n2uenMkhkmIYF,Mrs. GREEN APPLE,Mrs. GREEN APPLE,サママ・フェスティバル!,263373,False,0.433,0.971,9,-0.9,1,0.0634,0.00339,4.14e-05,0.0598,0.626,169.989,4,anime,42
77055,0NJWhm3hUwIZSy5s0TGJ8q,Lin-Manuel Miranda;Okieriete Onaodowan;Daveed Diggs;Original Broadway Cast of Hamilton;Anthony Ramos,Hamilton (Original Broadway Cast Recording),The Story of Tonight,91980,False,0.494,0.237,4,-10.579,1,0.0517,0.835,0.0,0.648,0.625,95.219,3,show-tunes,65
77056,6PkaFe1OrijLrChCBGrdAY,Beto Guedes,Contos Da Lua Vaga,O Sal Da Terra,209226,False,0.454,0.803,5,-7.768,0,0.0403,0.0378,1.03e-06,0.19,0.403,106.251,4,mpb,49
77057,6ivtHGvOxKJkoPsQ6r3mkD,wavcrush,fin alley,roasted,127951,False,0.716,0.683,2,-8.845,0,0.0387,0.0964,0.22,0.244,0.623,83.028,4,study,23
77058,2OQ8WuB2K93XqZhwCh6aSv,Kaspar Mann,Ordino,Ordino,157779,False,0.631,0.183,9,-17.128,1,0.0846,0.994,0.929,0.113,0.399,83.481,1,guitar,49
77059,4HDm7rKdC7M3BRKa19lNCr,De-Phazz;Hattler;Fola Dada,Jelly Banquet,Faking News,233290,False,0.776,0.416,7,-10.96,1,0.0365,0.452,0.013,0.0978,0.609,116.046,4,trip-hop,18
77060,5RtowNGRzi71N0vz38qJ8R,Bo Kaspers Orkester,Dansa på min grav,Dansa på min grav,219253,False,0.665,0.342,3,-10.064,1,0.0298,0.696,0.0793,0.112,0.338,111.992,4,swedish,41
77061,4AlymlrsjwBvl3KTUHKLeu,Redd,Kirli Suyunda Parıltılar,Hala Aşk Var mı,259738,False,0.595,0.911,4,-4.462,0,0.0378,0.0538,2.41e-05,0.301,0.434,115.99,4,turkish,38
77062,0sDJzZbxKtjCxD6gRHjsWx,Vasuda Sharma,Shri Radhe Govinda,Shri Radhe Govinda,284307,False,0.492,0.474,0,-8.679,1,0.0351,0.823,2.19e-05,0.0855,0.27,130.143,4,folk,35
77063,28NoqwleoFVIUOMYq3tff2,Caloncho,Alternativo diferente latino,Optimista,212653,False,0.885,0.479,0,-11.416,1,0.069,0.0385,0.0221,0.319,0.869,122.955,4,indie-pop,0
77064,0IqIjOd4WP1VcqIwaz2TIG,The Wiggles,It's Time to Wake up Jeff!,Romp Bomp a Stomp,85560,False,0.687,0.91,9,-2.944,1,0.0478,0.219,0.0,0.0778,0.98,153.223,4,children,32
77065,5O3UGMP9XJLbshKKZHsrGN,GÅEL,Mid Air,Mid Air,147936,False,0.524,0.0338,0,-28.584,1,0.058,0.995,0.921,0.0907,0.25,111.895,4,ambient,61
77066,7r5De6PxH4Eax8jXMj93OB,Howie B.,Trip Hop Classics,Fizzy In My Mouth/Your Mouth - Original Mix,262000,False,0.731,0.386,11,-13.368,0,0.0569,0.413,0.78,0.109,0.249,133.79,4,trip-hop,21
77067,0tQyUsejipsHr5BEdx7wLX,Bad Bunny;Drake,Today's Party Hits,MIA,210367,False,0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.061,4,latino,0
77068,61lebAsTPXxAujW84bQDax,Baymont Bross;Estela Amaya,A quien le bailo yo,A quien le bailo yo,262060,False,0.65,0.759,6,-5.095,0,0.0304,0.00898,0.0024,0.0858,0.425,135.03,4,breakbeat,12
77069,5ISwrjD9HDFTgB77UpRwDj,Vicky Chen,Am I Who I Am,煙幕,247714,False,0.521,0.277,0,-7.857,1,0.0296,0.75,0.0,0.123,0.291,140.064,4,mandopop,54
77070,0eUoYmNn5MVHTyh6DuhDY4,Sujatha,Meesamadhavan (Original Motion Picture Soundtrack),Karimizhi - Female Version,304253,False,0.37,0.604,4,-8.074,0,0.0565,0.141,0.0,0.156,0.534,80.909,4,malay,35
77071,0NvcKIkVy2X8AJKiF1aA0c,Nat King Cole;John Legend,Rock Christmas 2022 - The Very Best Of,The Christmas Song (Chestnuts Roasting On An Open Fire),210026,False,0.226,0.382,1,-9.243,1,0.0288,0.845,0.0,0.111,0.165,81.943,4,jazz,0
77072,35i03ZqMFb5Q3O9TAQ7XLB,Parkway Drive,Glitch,Glitch,261811,True,0.551,0.871,1,-3.998,1,0.0477,9.45e-05,0.0968,0.286,0.367,106.043,4,metalcore,59
77073,467COmJuCIz4s7sorVviYj,Feid,FELIZ CUMPLEAÑOS,Feliz Cumpleaños Ferxxo,155960,False,0.865,0.573,5,-5.501,1,0.0678,0.0863,0.0,0.305,0.563,94.999,4,latino,5
77074,0OdhpoWEDTLsUcTNFlYkY3,Simply Red,Supa Chill,Love Fire,238066,False,0.754,0.427,3,-14.662,1,0.0318,0.157,0.00406,0.107,0.871,124.839,4,soul,0
77075,1DGMMnP7rtOyzhfEI8xle6,Fluke,Puppy,Switch / Twitch,573280,False,0.307,0.901,6,-9.168,1,0.0389,0.000146,0.825,0.0883,0.549,113.229,4,breakbeat,42
77076,10awUNvBh2vqyeQiSFH74Q,Comaduster;Mari Kattman,Riverbound (feat. Mari Kattman),Riverbound,202573,False,0.451,0.388,9,-14.048,0,0.0363,0.108,0.0687,0.139,0.127,137.848,3,idm,9
77077,54bFM56PmE4YLRnqpW6Tha,Billie Eilish,Therefore I Am,Therefore I Am,174321,False,0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,4,electro,75
77078,2xtRlDiWDZw7B6JsdIdaER,Dominique Charpentier,Ouroboros,Ouroboros,150000,False,0.323,0.105,0,-21.784,1,0.0339,0.936,0.929,0.108,0.186,167.407,3,classical,54
77079,2k2FxrUiLsriOUcScZCcbv,CoComelon,"CoComelon Kids Hits, Vol. 4",The Laughing Song,126493,False,0.966,0.433,4,-11.423,1,0.0688,0.789,0.0,0.116,0.952,104.997,4,children,53
77080,0tav3IhOm9bJa2MRBpZcCw,NTO,Apnea,Petit Matin,448040,False,0.816,0.562,11,-8.977,0,0.0424,0.148,0.899,0.0907,0.158,123.999,4,minimal-techno,43
77081,1T7Yv49uxGhwMIbo105HRC,NG Rezonance,"Syncopy Radio Edits, Vol. 1",Android - Radio Edit,162739,False,0.455,0.995,1,-4.646,1,0.104,0.000508,0.862,0.0317,0.295,146.004,4,trance,28
77082,3hdQIQYs13Gv2gdncFvKZ0,MC 張天賦;Jay Fung,How Many Times (Studio Live),How Many Times - Studio Live,230253,False,0.635,0.323,0,-12.026,1,0.0356,0.845,0.0,0.112,0.454,119.072,4,cantopop,51
77083,0QsoJz2GAIcUvquVDCz3mN,Yosi Horikawa,Wandering,Wandering,246067,False,0.628,0.993,9,-7.667,0,0.0976,0.262,0.61,0.93,0.171,135.001,3,idm,25
77084,75WqM7UN2eS7Bu7qhJ2UmZ,Mickie Krause,Ernte 2k23,Geh mal Bier hol'n - GmBh,187053,False,0.612,0.997,1,-2.524,1,0.204,0.0185,0.0,0.335,0.545,139.989,4,german,0
77085,6mFkJmJqdDVQ1REhVfGgd1,Pink Floyd,Wish You Were Here,Wish You Were Here,334743,False,0.481,0.262,7,-15.73,1,0.0414,0.735,0.0114,0.832,0.375,122.861,4,rock,77
77086,4DpNNXFMMxQEKl7r0ykkWA,Melanie Martinez,Cry Baby (Deluxe Edition),Play Date,179867,True,0.68,0.729,5,-5.077,1,0.0475,0.612,0.0,0.224,0.446,123.97,4,electro,79
77087,3UjjrTMvKDLd5SfDR0eKtV,Michael Ball;Alfie Boe,Together,You'll Never Walk Alone,255786,False,0.174,0.547,0,-9.22,1,0.0423,0.551,0.0151,0.0911,0.204,89.047,3,opera,24
77088,1mfGcxVm4sfC0FAGVSg0Hh,Coheed and Cambria,No World For Tomorrow,III - The End Complete,464066,False,0.451,0.845,4,-5.986,0,0.0774,0.00288,7.13e-05,0.169,0.414,144.536,4,emo,33
77089,2lwxEnxej7akHwygpQnsmQ,Conan Osíris,ADORO BOLOS,100 PACIENCIA,257459,False,0.628,0.612,8,-7.704,1,0.047,0.387,0.000894,0.0841,0.292,110.015,4,club,17
77090,6hECXTux8nBYPNDjQHD6jq,Hillsong Worship;Brooke Ligertwood,This Is Our God (Live),Desert Song,250973,False,0.536,0.667,2,-8.427,1,0.0268,0.0041,0.00306,0.752,0.329,110.013,4,world-music,36
77091,77vPVSRzIzbyNTC50oCSmR,Banty Foot;NEO HERO,FRONTOP,FRONTOP,241613,False,0.703,0.83,1,-5.175,1,0.0816,0.287,0.0,0.0964,0.683,108.98,4,j-dance,19
77092,1rDQ4oMwGJI7B4tovsBOxc,Jack Harlow,First Class,First Class,173947,True,0.905,0.563,8,-6.135,1,0.102,0.0254,9.71e-06,0.113,0.324,106.998,4,hip-hop,86
77093,3oNaNQlmABqzAMQTmyAjaP,ILLENIUM;Sam Feldt;iann dior,First Time (feat. iann dior) [Sam Feldt Remix],First Time (feat. iann dior) - Sam Feldt Remix,169728,False,0.697,0.781,9,-5.45,1,0.0503,0.0878,0.0,0.102,0.516,91.942,4,dubstep,46
77094,15iq5WxyFfvnalHSnPOI6G,Angerfist;Neophyte;Alee;MC Diesel,Raise & Revolt,Fight With Anger - Radio Edit,243605,False,0.552,0.969,9,-3.746,1,0.0663,0.119,0.0,0.33,0.187,89.954,4,techno,26
77095,4f3nDjgqXurMryYBSp0TZD,ONE OK ROCK,JINSEI KAKETE BOKU WA,The Beginning,292733,False,0.36,0.983,0,-2.352,1,0.101,8.83e-05,0.0,0.111,0.279,182.058,4,j-pop,62
77096,0QOJABRwcIx5WfzILs47eJ,Hari & Sukhmani,Latthay Di Chaadar - Single,Latthay Di Chaadar,215632,False,0.517,0.234,0,-16.978,1,0.109,0.879,0.000211,0.0694,0.523,128.127,4,indian,43
77097,3oMKty3XmdEhm7hjQmDC6C,Idina Menzel,Christmas Dinner 2022,Christmas Just Ain't Christmas,212306,False,0.681,0.712,7,-7.445,0,0.0393,0.32,0.0,0.295,0.84,115.098,4,show-tunes,0
77098,1fwqgMXXwqEypnltDtmkGF,Thievery Corporation,The Richest Man In Babylon,Heaven's Gonna Burn Your Eyes,250360,False,0.516,0.337,9,-9.812,1,0.0286,0.635,0.521,0.0637,0.323,152.411,4,trip-hop,51
77099,2XIc1pqjXV3Cr2BQUGNBck,Bad Bunny;ROSALÍA,EL ÚLTIMO TOUR DEL MUNDO,LA NOCHE DE ANOCHE,203200,False,0.856,0.618,7,-4.892,1,0.286,0.0303,0.0,0.0866,0.391,81.993,4,reggae,82
77100,7lEnfIhYk5DC4O1tsoBge2,RANDALL,Wled El Lahlal,Wled El Lahlal,155000,False,0.502,0.729,7,-6.233,1,0.0602,0.189,0.000284,0.337,0.207,95.999,4,electronic,39
77101,3AvQO9AjUzXv8Lhe92uV6b,untrusted;creamy;11:11 Music Group,woo x I was never there (tiktok version),woo x I was never there (tiktok version),212142,False,0.603,0.58,9,-10.2,0,0.0352,0.384,0.00236,0.0897,0.282,112.05,4,sad,60
77102,0fZRNhPJ4AGmwY7rkpdbqK,BTS,MAP OF THE SOUL : 7,ON,246380,False,0.583,0.817,9,-5.146,0,0.099,0.118,0.0,0.338,0.437,105.935,4,k-pop,74
77103,6Byh2m5om63yZL35VrP0CF,Olivia Belli,Valse,Valse,142024,False,0.23,0.0335,1,-29.436,1,0.039,0.98,0.94,0.1,0.149,136.201,3,ambient,58
77104,0LlFpeFxoQD7pRHRphuDNX,Tygapaw,GET FREE,Facety,196285,False,0.483,0.952,4,-7.202,1,0.0703,0.000319,0.946,0.0565,0.0909,142.016,4,club,16
77105,1nYzjrdVQ8RpF93M0jPFW7,Sara Kays,Remember That Night?,Remember That Night?,227186,False,0.679,0.61,7,-10.936,0,0.0305,0.585,9.51e-05,0.156,0.554,123.978,4,singer-songwriter,76
